,item_id,_key,value_type,item_app_id,application_id,Application
863,33693,Cond4_Twatter_In,0,54416.0,1443.0,Conditioner 4
864,33694,Cond4_Tgas_Suct,0,54418.0,1443.0,Conditioner 4
865,33695,Cond4_Hair_In,0,54420.0,1443.0,Conditioner 4
866,33696,Cond4_Humid_Percent,0,54422.0,1443.0,Conditioner 4
867,33697,Cond4_Humid_Running,0,54424.0,1443.0,Conditioner 4
868,33698,Cond4_Reset_Alarms,0,54426.0,1443.0,Conditioner 4
869,33699,Cond4_Louvers,0,54428.0,1443.0,Conditioner 4
870,33700,Cond4_EVV_Valve_Position,0,54430.0,1443.0,Conditioner 4
871,33701,Cond4_G_Valve_Position,0,54432.0,1443.0,Conditioner 4
872,33702,Cond4_GE_Valve_Position,0,54434.0,1443.0,Conditioner 4
873,33703,Cond4_EVV_Superheat,0,54436.0,1443.0,Conditioner 4
874,33704,Cond4_Freecooling,0,54438.0,1443.0,Conditioner 4
875,33710,VS_Status,0,,,
876,33711,VS_Control,0,,,
877,33712,VS_Damper_Position,0,,,
878,33713,VS_Damper_Fault,0,,,
879,33714,VS_Damper_Status,0,,,
880,33715,VS_Fan_Running,0,,,
881,33716,VS_Fan_Fault,0,,,
882,33717,VS_Fan_Feedback,0,,,
883,33718,VS_Fan_Status,0,,,
884,33719,VS_Heater_Running,0,,,
885,33720,VS_Heater_Fault,0,,,
886,33721,VS_Heater_Feedback,0,,,
887,33722,VS_Heater_Status,0,,,
888,33723,VS_PDS1,0,,,
889,33724,VS_UT1_T,0,,,
890,33725,VS_UT1_T_Fault,0,,,
891,33726,VS_UT1_H,0,,,
892,33727,VS_UT1_H_Fault,0,,,
893,33728,VS_TT1,0,,,
894,33729,VS_TT1_Fault,0,,,
895,33730,VS_PD1,0,,,
896,33731,VS_PD1_Fault,0,,,
897,33737,UPS1_State,3,45217.0,1411.0,UPS 1
898,33738,UPS2_State,3,46112.0,1444.0,UPS 2
899,33739,UPS3_State,3,46147.0,1445.0,UPS 3
900,33740,UPS4_State,3,46424.0,1446.0,UPS 4
901,33741,Calc_Avg_Hum_DC,0,45447.0,1420.0,Calculated
902,33742,Calc_Avg_Temp_DC_Cold,0,45448.0,1420.0,Calculated
903,33743,Calc_Avg_Temp_DC_Hot,0,45449.0,1420.0,Calculated
904,33744,Calc_DC_Total_Power,0,45450.0,1420.0,Calculated
905,33745,Calc_IT_Power,0,45451.0,1420.0,Calculated
906,33756,SHBP1_PM_CurA,0,45222.0,1412.0,SHBP 1
907,33757,SHBP1_PM_CurB,0,45223.0,1412.0,SHBP 1
908,33758,SHBP1_PM_CurC,0,45224.0,1412.0,SHBP 1
909,33759,SHBP1_PM_PA,0,45225.0,1412.0,SHBP 1
910,33760,SHBP1_PM_PB,0,45226.0,1412.0,SHBP 1
911,33761,SHBP1_PM_PC,0,45227.0,1412.0,SHBP 1
912,33762,SHBP1_PM_VA,0,45228.0,1412.0,SHBP 1
913,33763,SHBP1_PM_VB,0,45229.0,1412.0,SHBP 1
914,33764,SHBP1_PM_VC,0,45230.0,1412.0,SHBP 1
915,33765,Outdoor_UT1_T,0,55007.0,1419.0,Outdoor
916,33767,Outdoor_UT1_H,0,55009.0,1419.0,Outdoor
917,33825,UPS1_Model,4,45218.0,1411.0,UPS 1
918,33828,CS1_Fan_State,0,56366.0,1417.0,Cold Contour CS1
919,33829,Alarms_MaxSeverity_AUGPT,0,46431.0,1421.0,Alarms
920,33830,Alarms_MaxSeverity_Vent,0,46432.0,1421.0,Alarms
921,33831,Alarms_MaxSeverity_Climate,0,46433.0,1421.0,Alarms
922,33832,Alarms_MaxSeverity_Electr,0,46434.0,1421.0,Alarms
923,33833,Alarms_MaxSeverity_Cooling,0,46435.0,1421.0,Alarms
924,33834,UPS1_Output_Current_L1,0,45219.0,1411.0,UPS 1
925,33835,UPS1_Output_Current_L2,0,45220.0,1411.0,UPS 1
926,33836,UPS1_Output_Current_L3,0,45221.0,1411.0,UPS 1
927,36348,CS1_SP_T_DCout,0,56116.0,1417.0,Cold Contour CS1
928,36318,UPS1_CurrentLoss_A,0,46082.0,1411.0,UPS 1
929,36319,UPS1_LoadPercent,0,46083.0,1411.0,UPS 1
930,36320,UPS2_Output_Current_L1,0,46113.0,1444.0,UPS 2
931,36321,UPS2_Output_Current_L2,0,46114.0,1444.0,UPS 2
932,36322,UPS2_Output_Current_L3,0,46115.0,1444.0,UPS 2
933,36323,UPS2_Model,1,46116.0,1444.0,UPS 2
934,36324,UPS2_CurrentLoss_A,0,46117.0,1444.0,UPS 2
935,36325,UPS2_LoadPercent,0,46118.0,1444.0,UPS 2
936,36326,UPS3_Output_Current_L1,0,46148.0,1445.0,UPS 3
937,36327,UPS3_Output_Current_L2,0,46149.0,1445.0,UPS 3
938,36328,UPS3_Output_Current_L3,0,46150.0,1445.0,UPS 3
939,36329,UPS3_Model,4,46151.0,1445.0,UPS 3
940,36330,UPS3_CurrentLoss_A,0,46152.0,1445.0,UPS 3
941,36331,UPS3_LoadPercent,0,46153.0,1445.0,UPS 3
942,36332,UPS4_Output_Current_L1,0,46425.0,1446.0,UPS 4
943,36333,UPS4_Output_Current_L2,0,46426.0,1446.0,UPS 4
944,36334,UPS4_Output_Current_L3,0,46427.0,1446.0,UPS 4
945,36335,UPS4_Model,4,46428.0,1446.0,UPS 4
946,36336,UPS4_CurrentLoss_A,0,46429.0,1446.0,UPS 4
947,36337,UPS4_LoadPercent,0,46430.0,1446.0,UPS 4
948,36349,CS2_Fan_State,0,56311.0,1438.0,Cold Contour CS2
949,36350,CS2_SP_T_DCout,0,56256.0,1438.0,Cold Contour CS2
950,36351,CS3_Fan_State,0,56561.0,1439.0,Cold Contour CS3
951,36352,CS3_SP_T_DCout,0,56506.0,1439.0,Cold Contour CS3
952,36353,CS4_Fan_State,0,56756.0,1440.0,Cold Contour CS4
953,36354,CS4_SP_T_DCout,0,56701.0,1440.0,Cold Contour CS4
